Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Arcángel,Reggaeton (Origen: urbano latino),Canción,Se Va,2010,3EQGhnyFhsNKOit7zUDYUq,6pUSFwkVAxwCgoRzLlqRbQ,23,"Austin Santos, conocido como Arcangel, nació en Nueva York el 23 de diciembre de 1985. Honrando su ascendencia puertorriqueño-dominicana, se trasladó a Puerto Rico en 1999 para dedicarse al reggaetón.

En 2007, Arcangel comenzó su carrera solo trabajando en un sencillo con DJ Nelson, considerado el padrino del reggaetón. La canción, “Chica Virtual”, apareció en el álbum de recopilación de Nelson “Flow La Discoteka 2” y se hizo popular en las radios urbanas. <a href=""https://www.last.fm/music/+noredirect/Arc%C3%A1ngel"">Read more on Last.fm</a>",12622503,405072
Wisin & Yandel,Reggaeton (Origen: urbano latino),Canción,Perreame,2010,09Bbzwqg8PnvyZn3DFA73j,78dvAMnh1D4Q1uytQVj7np,18,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18486414,823679
Don Miguelo,Reggaeton (Origen: urbano latino),Canción,7 Locas - Original Dembow Version,2010,73eAxTlTnWkgiWJRxIRoLM,2DQro1SeYSE5C7vpXCXL4k,4,"Don Miguelo is a Dominican rapper in the Reggaeton genre. He became famous with his smash hit ""La Cola De Motora"" and ""Ay Que Tu Quiere"". He has recently traveled to the United States in hopes that his new album will be an even better seller than before

Don Miguelo is a new singer in the Dominican Republic and he is from San Francisco De Macoris. Despite his lack of experience, he has already enjoyed some measure of success with his first hit song <a href=""https://www.last.fm/music/Don+Miguelo"">Read more on Last.fm</a>",986713,124434
Wisin & Yandel,Reggaeton (Origen: urbano latino),Canción,"Pam Pam - Live At Coliseo Jose Miguel Agrelot, Puerto Rico/2010",2010,7iVcCcgS3SlfPvOgyg9ANf,1vA5aek9crSUW6CrOrdHj3,10,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18486414,823679
Wisin & Yandel,Reggaeton (Origen: urbano latino),Canción,"Descará - Live At Coliseo Jose Miguel Agrelot, Puerto Rico/2010",2010,0x6FmgxyNWrAIrN8m4wwmI,7rwRXW0jT1BRlAY4a14O2O,7,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18486414,823679
Wisin & Yandel,Reggaeton (Origen: urbano latino),Canción,"Te Siento - Live At Coliseo Jose Miguel Agrelot, Puerto Rico/2010",2010,4e0oz3RLqd0kyJEZOccGTY,7rwRXW0jT1BRlAY4a14O2O,14,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18486414,823679
Wisin & Yandel,Reggaeton (Origen: urbano latino),Canción,"Noche De Sexo - Live At Coliseo Jose Miguel Agrelot, Puerto Rico/2010",2010,51wpJdwpAUfydLFOMHOBUW,1vA5aek9crSUW6CrOrdHj3,9,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18486414,823679
KEVIN ROLDAN,Reggaeton (Origen: perreo),Canción,Macatraca (Contra la Pared),2010,099y5MPXiyQ8WRHe5SjVWP,581zpDfSiYnTTdTr2Diaap,35,"Ronny Kevin Roldán Velasco ​más conocido como Kevin Roldán, es un cantante de reguetón y trap latino colombiano.  <a href=""https://www.last.fm/music/Kevin+Roldan"">Read more on Last.fm</a>",2208547,159463
Latin Fresh,Reggaeton (Origen: perreo),Canción,Zoom,2010,0vSxdYAqJW6CnQqK0zrrC3,2MNZDhmHAwNBwdqIMfM9BT,44,"Roberto Carlos De Los Rios Reyes initiated his inclination to music at the age of 13 while studying at American Institute (Panama) in the year of 1988.
In 1993 he traveled to Guayaquil to continue his studies but ended working his musical ideas. There, he participated in two contests for rap amateurs, winning both and earning his recording participation in a first album (so far he just recorded for mix tapes).
In 1995 tunes as: “Tranquilo” and “Ella Se Arrebata"" <a href=""https://www.last.fm/music/Latin+Fresh"">Read more on Last.fm</a>",197118,43990
Dj Peligro,Reggaeton (Origen: perreo),Canción,Coqueta,2010,07JTZdpedx6NlI1sw2Tsol,5yPuCUN032rfGXUdHjK1T0,39," <a href=""https://www.last.fm/music/Dj+Peligro"">Read more on Last.fm</a>",191388,31229
Plan B,Reggaeton (Origen: perreo),Canción,Nos Fuimos Discoteca,2010,0ez8ii9vCGYOzO69vKC6aD,6sP9EP1NyetOJxmuw2ErZi,47,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Jiggy Drama,Reggaeton (Origen: perreo),Canción,Contra la pared,2010,1B4hZ46vjQSZLl6yzikTUO,5bA545sanuVFAS0HmUgAmM,36,"Heartan Edward Lever  (June 2, 1983, San Andres Island, Colombia) better known as Jiggy Drama, is a Colombian rapper and songwriter. Is an alternative urban music artist; his career is over 10 years in the interpretation of genres such as Hip-Hop, R & B, Dancehall, and Socca.

His first album was called ""Undergroove"" and now under the independient label Rhythm Records, Jiggy Drama prepares his new album ""Nerdside"", which are already successful songs like ""La Flaka"" and ""La Fuga""

 <a href=""https://www.last.fm/music/Jiggy+Drama"">Read more on Last.fm</a>",85138,14716
Plan B,Reggaeton (Origen: perreo),Canción,Hace Calor,2010,3dbn4l01aR36JAzEMG4jbY,0TqjrtKrLRx2leor7IRJ8r,43,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Don Omar,Reggaeton (Origen: perreo),Canción,Good Looking,2010,0A7uLa2SqVK5s5Y2V3kCyW,6mGDfbDErYIJsmSewvccWm,67,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31424443,1704144
Don Omar,Reggaeton (Origen: perreo),Canción,Hooka,2010,0BenZn1xELuxhb7Pjwyjxv,6mGDfbDErYIJsmSewvccWm,77,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31424443,1704144
Dj Peligro,Reggaeton (Origen: perreo),Canción,San Judas City,2010,0Y8qFC1mOZL8xQti83cSGN,1a9T7acyzb3Yq1DWMBe8fR,54," <a href=""https://www.last.fm/music/Dj+Peligro"">Read more on Last.fm</a>",191388,31229
Don Omar,Reggaeton (Origen: perreo),Canción,RX,2010,1qLeX26IEu3kPWxPfyBMGd,6mGDfbDErYIJsmSewvccWm,55,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31424443,1704144
El Predicador,Reggaeton (Origen: perreo),Canción,Lola,2010,0ZQEvvPjwHeASV8reFI1At,7cJA18otCUBaUbq00uEMEk,47," <a href=""https://www.last.fm/music/El+Predicador"">Read more on Last.fm</a>",12489,2278
Plan B,Reggaeton (Origen: perreo),Canción,Por Que Te Demoras?,2010,6URNgz911jj10KXTFtevcS,4s9iYsrtBIvkZn5AEbUbl0,77,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Plan B,Reggaeton (Origen: perreo),Canción,House of Pleasure,2010,4vQsbuqAqqKOvhl8Aea508,4s9iYsrtBIvkZn5AEbUbl0,43,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Plan B,Reggaeton (Origen: perreo),Canción,¿por Que Te Demoras?,2010,3Qgg2leBntbAEMDUJvCN2R,6sP9EP1NyetOJxmuw2ErZi,67,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Alexis y Fido,Reggaeton (Origen: perreo),Canción,Mala Conducta - Remix,2010,7EAra9GbPKab8OsNk0UJyN,50yfJDqGdrz7PztMIdIViL,54," Known for their skillful wordplay and their comedic double entendres, reggaeton duo Alexis y Fido, affectionately known as ""Los Pitbulls,"" may be old dogs in the genre, but they have plenty of new tricks that will make audiences sit down and beg for more.

After wooing reggaeton fans with the smash single El Tiburon, featured on Luny Tunes' Mas Flow 2, the hardworking duo is now set to unleash its debut album The Pitbulls, which is promising to make the world bark to a new tune. <a href=""https://www.last.fm/music/Alexis+y+Fido"">Read more on Last.fm</a>",3019505,267958
"Tito ""El Bambino""",Reggaeton (Origen: perreo),Canción,Caile,2010,0vIx1UujIOIF512NlNDm5k,5nFM7HjmcxHy3YdOAp3WG8,42,"Efraín David Fines Nevares (born October 5, 1981), known professionally as Tito ""El Bambino"", is a Puerto Rican recording artist. He rose to fame as Tito of the duo Héctor & Tito.
In 2010 his song, ""El Amor"", written with Joan Ortiz Espada, was awarded Latin Song of the Year by the American Society of Composers, Authors and Publishers (ASCAP). He was awarded Songwriter of the Year at the 2011 ASCAP.

Musical Career

As Héctor & Tito

Tito and his partner released a number of hit songs in their native Puerto Rico <a href=""https://www.last.fm/music/Tito+%22El+Bambino%22"">Read more on Last.fm</a>",2910042,249669
Dj Peligro,Reggaeton (Origen: perreo),Canción,Coqueta - Versión Mix,2010,63HD2QKsZlcMAvqcZ5HEke,679MeB7pm4epNz63WmfpXZ,38," <a href=""https://www.last.fm/music/Dj+Peligro"">Read more on Last.fm</a>",191388,31229
DJ Bryanflow,Reggaeton (Origen: perreo),Canción,Coqueta,2010,48H2LlcEUxdWDf0SyTIdgT,3H8Nc3xsqcv4P5jxcysX1U,31," <a href=""https://www.last.fm/music/Dj+BryanFlOw"">Read more on Last.fm</a>",109611,22406
Plan B,Reggaeton (Origen: perreo),Canción,Parisera,2010,0aSKN8Hg3iv3Z7Hg6UOrAg,6sP9EP1NyetOJxmuw2ErZi,45,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28653959,1241301
Eloy,Reggaeton (Origen: perreo),Canción,Sin Ropa (feat. Franco),2010,2tUAYJXjEKwqAzsMeOIjof,15SWdCksZvLQciZrc3zJ3F,30,"Eloy is a progressive rock band from Germany, whose musical style includes symphonic and space rock, the latter being more prevalent on earlier albums. The band took their name from the Eloi, a futuristic race of people in the H.G. Wells novel The Time Machine.

Founded in 1969 by guitarist Frank Bornemann, the band has endured several line-up changes, with Bornemann being the only consistent member. In the 1980s, after a series of major splits in the group (which disbanded in 1984 and reformed in 1988) <a href=""https://www.last.fm/music/Eloy"">Read more on Last.fm</a>",5197678,342025
Micky Santana,Reggaeton (Origen: perreo),Canción,El Chuculum,2010,6XWD0Vm2BPlW2A1F8sxpb2,223VVxEBD9HOlBfZu5oO6O,29," <a href=""https://www.last.fm/music/Micky+Santana"">Read more on Last.fm</a>",1966,606
Micky Santana,Reggaeton (Origen: perreo),Canción,El Taladro,2010,6uhfFdva6303U1H795qf4f,223VVxEBD9HOlBfZu5oO6O,29," <a href=""https://www.last.fm/music/Micky+Santana"">Read more on Last.fm</a>",1966,606
Wilo & Nolo,Reggaeton (Origen: perreo),Canción,Perreo Robotico,2010,2Tiy17OAarOc3DJLTFM5Af,2VeOwK1WgwUrzs8RCYSsii,0," <a href=""https://www.last.fm/music/Wilo+&+Nolo"">Read more on Last.fm</a>",1,1
AVDI,Reggaeton (Origen: perreo),Canción,Perreo Sato,2010,76lKIz44DtDEzEm7MWeE43,08K5dzRzX9ts0jyqw2TSpN,0," <a href=""https://www.last.fm/music/Avdi"">Read more on Last.fm</a>",1,1
Dverso,Reggaeton (Origen: perreo),Canción,Miguele,2010,0SqyQRkOOUwNGlQBw5sEHx,1FXt5p4OpZZKzZ90DZMA1g,27," <a href=""https://www.last.fm/music/DVERSO"">Read more on Last.fm</a>",2013,297
